project_full_name,fix_commit_hash,buggy_commit_hash,bug_id,bug_type,buggy_file_path,action
xanaduai/strawberryfields,098caa660133c6bcdb357c2599e4a561100c5686,098caa660133c6bcdb357c2599e4a561100c5686^1,1828,Classical,strawberryfields/devicespecs/base.py,M
xanaduai/strawberryfields,098caa660133c6bcdb357c2599e4a561100c5686,098caa660133c6bcdb357c2599e4a561100c5686^1,1828,Classical,strawberryfields/devicespecs/fock.py,M
xanaduai/strawberryfields,098caa660133c6bcdb357c2599e4a561100c5686,098caa660133c6bcdb357c2599e4a561100c5686^1,1828,Classical,strawberryfields/devicespecs/gaussian.py,M
xanaduai/strawberryfields,098caa660133c6bcdb357c2599e4a561100c5686,098caa660133c6bcdb357c2599e4a561100c5686^1,1828,Classical,strawberryfields/devicespecs/tensorflow.py,M
xanaduai/strawberryfields,098caa660133c6bcdb357c2599e4a561100c5686,098caa660133c6bcdb357c2599e4a561100c5686^1,1828,Classical,strawberryfields/ops.py,M
xanaduai/strawberryfields,098caa660133c6bcdb357c2599e4a561100c5686,098caa660133c6bcdb357c2599e4a561100c5686^1,1828,Classical,strawberryfields/program.py,M
xanaduai/strawberryfields,5ecac45f620bb9769b2e2ab4ea9d456459b96131,5ecac45f620bb9769b2e2ab4ea9d456459b96131^1,1829,Classical,strawberryfields/ops.py,M
xanaduai/strawberryfields,5ecac45f620bb9769b2e2ab4ea9d456459b96131,5ecac45f620bb9769b2e2ab4ea9d456459b96131^1,1829,Classical,strawberryfields/utils.py,M
Qiskit/qiskit-terra,8c80c6edaf0d56a756bcef3aeee6d04196e8fa04,8c80c6edaf0d56a756bcef3aeee6d04196e8fa04^1,183,Classical,qiskit/_quantumprogram.py,M
xanaduai/strawberryfields,5da0791d293655251bf67481aa8657315899af8d,5da0791d293655251bf67481aa8657315899af8d^1,1836,Quantum,strawberryfields/gbs/similarity.py,M
xanaduai/strawberryfields,bcbafdd6c98dee67f4a1e3265a1a9c6a6117c81d,bcbafdd6c98dee67f4a1e3265a1a9c6a6117c81d^1,1839,Quantum,strawberryfields/gbs/sample.py,M
xanaduai/strawberryfields,a168124c8fc5a51e99e8808e756b7fbd678be9bd,a168124c8fc5a51e99e8808e756b7fbd678be9bd^1,1846,Classical,strawberryfields/api/connection.py,M
xanaduai/strawberryfields,beb7500622712186a9bf7f27fd3d8f354ac17d35,beb7500622712186a9bf7f27fd3d8f354ac17d35^1,1847,Classical,strawberryfields/engine.py,M
xanaduai/strawberryfields,19b6b634e54fc612e9b92673dd25d2c3e25a09f5,19b6b634e54fc612e9b92673dd25d2c3e25a09f5^1,1851,Classical,.github/CHANGELOG.md,M
xanaduai/strawberryfields,19b6b634e54fc612e9b92673dd25d2c3e25a09f5,19b6b634e54fc612e9b92673dd25d2c3e25a09f5^1,1851,Classical,strawberryfields/backends/fockbackend/circuit.py,M
xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69^1,1854,Classical,.github/CHANGELOG.md,M
xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69^1,1854,Classical,strawberryfields/backends/tfbackend/ops.py,M
xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69^1,1854,Classical,strawberryfields/backends/tfbackend/states.py,M
xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69^1,1854-5,Quantum,.github/CHANGELOG.md,M
xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69^1,1854-5,Quantum,strawberryfields/backends/tfbackend/ops.py,M
xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69^1,1854-5,Quantum,strawberryfields/backends/tfbackend/states.py,M
xanaduai/strawberryfields,c7173f9052a1166bc1a205141033e98331cf0de9,c7173f9052a1166bc1a205141033e98331cf0de9^1,1858,Classical,.github/CHANGELOG.md,M
xanaduai/strawberryfields,c7173f9052a1166bc1a205141033e98331cf0de9,c7173f9052a1166bc1a205141033e98331cf0de9^1,1858,Classical,strawberryfields/ops.py,M
xanaduai/strawberryfields,6fd7aaa2332eb2d283034b03984acaeb06e785ac,6fd7aaa2332eb2d283034b03984acaeb06e785ac^1,1860,Classical,strawberryfields/ops.py,M
xanaduai/strawberryfields,6fd7aaa2332eb2d283034b03984acaeb06e785ac,6fd7aaa2332eb2d283034b03984acaeb06e785ac^1,1860,Classical,strawberryfields/utils/states.py,M
xanaduai/strawberryfields,45309dcad0133d2c59a91c09ab294bef29a7a621,45309dcad0133d2c59a91c09ab294bef29a7a621^1,1864,Quantum,.github/CHANGELOG.md,M
xanaduai/strawberryfields,45309dcad0133d2c59a91c09ab294bef29a7a621,45309dcad0133d2c59a91c09ab294bef29a7a621^1,1864,Quantum,strawberryfields/api/devicespec.py,M
xanaduai/strawberryfields,45309dcad0133d2c59a91c09ab294bef29a7a621,45309dcad0133d2c59a91c09ab294bef29a7a621^1,1864,Quantum,strawberryfields/engine.py,M
xanaduai/strawberryfields,45309dcad0133d2c59a91c09ab294bef29a7a621,45309dcad0133d2c59a91c09ab294bef29a7a621^1,1864,Quantum,strawberryfields/io.py,M
xanaduai/strawberryfields,45309dcad0133d2c59a91c09ab294bef29a7a621,45309dcad0133d2c59a91c09ab294bef29a7a621^1,1864,Quantum,strawberryfields/program.py,M
xanaduai/strawberryfields,45309dcad0133d2c59a91c09ab294bef29a7a621,45309dcad0133d2c59a91c09ab294bef29a7a621^1,1864,Quantum,strawberryfields/tdm/tdmprogram.py,M
eclipse/xacc,c334829352fc2b490c407b6a09fb767a16516bbf,c334829352fc2b490c407b6a09fb767a16516bbf^1,1869,Quantum,impls/rigetti/QuilVisitor.hpp,M
eclipse/xacc,c334829352fc2b490c407b6a09fb767a16516bbf,c334829352fc2b490c407b6a09fb767a16516bbf^1,1869,Quantum,impls/rigetti/RigettiAccelerator.cpp,M
eclipse/xacc,f1703607ca637c111ad362442ca2209354ff79a0,f1703607ca637c111ad362442ca2209354ff79a0^1,1876,Quantum,quantum/plugins/decorators/AssignmentErrorKernelDecorator.cpp,M
eclipse/xacc,f1703607ca637c111ad362442ca2209354ff79a0,f1703607ca637c111ad362442ca2209354ff79a0^1,1876,Quantum,quantum/plugins/decorators/AssignmentErrorKernelDecorator.hpp,M
eclipse/xacc,e980988e148243ed5d650317cad2870c6985f2ae,e980988e148243ed5d650317cad2870c6985f2ae^1,1878,Classical,tpls/CMakeLists.txt,M
eclipse/xacc,05f379494b78ad5d8b6fcd0d924b3ac6aa5be92b,05f379494b78ad5d8b6fcd0d924b3ac6aa5be92b^1,1879,Quantum,quantum/gate/ir/PulseScheduler.cpp,M
eclipse/xacc,05f379494b78ad5d8b6fcd0d924b3ac6aa5be92b,05f379494b78ad5d8b6fcd0d924b3ac6aa5be92b^1,1879,Quantum,quantum/gate/ir/PulseScheduler.hpp,M
eclipse/xacc,9ca1673602ff7245c026954e536247d2bd0fa5f3,9ca1673602ff7245c026954e536247d2bd0fa5f3^1,1882,Classical,quantum/python/CMakeLists.txt,M
eclipse/xacc,9898fb896b1f94d93050f622b27271aad3894a18,9898fb896b1f94d93050f622b27271aad3894a18^1,1883,Quantum,quantum/plugins/optimizers/gate_merge/GateMergeOptimizer.cpp,M
eclipse/xacc,6e3d93f05c64b006c12ebce275e76fe29e5de1c4,6e3d93f05c64b006c12ebce275e76fe29e5de1c4^1,1894,Classical,CONTRIBUTING.md,M
eclipse/xacc,6e3d93f05c64b006c12ebce275e76fe29e5de1c4,6e3d93f05c64b006c12ebce275e76fe29e5de1c4^1,1894,Classical,quantum/examples/qasm/qaoa_maxcut.cpp,M
eclipse/xacc,2e07972790dccbdf911a0733a8686fd7c99304c3,2e07972790dccbdf911a0733a8686fd7c99304c3^1,1896,Classical,quantum/plugins/ibm/aer/py-aer/CMakeLists.txt,M
eclipse/xacc,2e07972790dccbdf911a0733a8686fd7c99304c3,2e07972790dccbdf911a0733a8686fd7c99304c3^1,1896,Classical,quantum/plugins/ibm/aer/py-aer/aer_python_adapter.cpp,R089
eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,771e4f8ab46e7b29204d87541da34b76b081e855^1,1900,Quantum,quantum/plugins/circuits/kak/kak.cpp,M
eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,771e4f8ab46e7b29204d87541da34b76b081e855^1,1900,Quantum,quantum/plugins/optimizers/gate_merge/GateMergeOptimizer.cpp,M
eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,771e4f8ab46e7b29204d87541da34b76b081e855^1,1900,Quantum,quantum/plugins/optimizers/pulse/GateFusion.cpp,M
eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,771e4f8ab46e7b29204d87541da34b76b081e855^1,1900-5,Quantum,quantum/plugins/circuits/kak/kak.cpp,M
eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,771e4f8ab46e7b29204d87541da34b76b081e855^1,1900-5,Quantum,quantum/plugins/optimizers/gate_merge/GateMergeOptimizer.cpp,M
eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,771e4f8ab46e7b29204d87541da34b76b081e855^1,1900-5,Quantum,quantum/plugins/optimizers/pulse/GateFusion.cpp,M
eclipse/xacc,faa563a831f380141b840f561fc46145d038ac65,faa563a831f380141b840f561fc46145d038ac65^1,1908,Classical,quantum/plugins/qsim/accelerator/QsimAccelerator.hpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909,Classical,python/py_heterogeneous_map.hpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909,Classical,quantum/plugins/ibm/accelerator/IBMAccelerator.cpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909,Classical,quantum/plugins/ibm/aer/py-aer/aer_python_adapter.in.cpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909,Classical,quantum/python/xacc-quantum-py.cpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909-5,Classical,python/py_heterogeneous_map.hpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909-5,Classical,quantum/plugins/ibm/accelerator/IBMAccelerator.cpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909-5,Classical,quantum/plugins/ibm/aer/py-aer/aer_python_adapter.in.cpp,M
eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,ad39126c9b6a835a88d6113fbf75d4ef5e590627^1,1909-5,Classical,quantum/python/xacc-quantum-py.cpp,M
eclipse/xacc,e5252e7a6560b83a12cd50bf59d839596c2939a7,e5252e7a6560b83a12cd50bf59d839596c2939a7^1,1911,Quantum,quantum/plugins/atos_qlm/accelerator/QlmAccelerator.in.cpp,M
eclipse/xacc,660c9125e0c4f1e6c833b5f2fba218be5350109c,660c9125e0c4f1e6c833b5f2fba218be5350109c^1,1915,Classical,quantum/plugins/optimizers/gate_merge/GateMergeOptimizer.cpp,M
eclipse/xacc,31b22ebe4608f1a1dbe60c99870af30cd6e15092,31b22ebe4608f1a1dbe60c99870af30cd6e15092^1,1917,Classical,python/py_accelerator.cpp,M
eclipse/xacc,c60662652b46f30b791aeef0ac0728d27d125ce6,c60662652b46f30b791aeef0ac0728d27d125ce6^1,1918,Classical,python/plugins/observables/psi4_observable.py,M
eclipse/xacc,c60662652b46f30b791aeef0ac0728d27d125ce6,c60662652b46f30b791aeef0ac0728d27d125ce6^1,1918,Classical,python/plugins/observables/pyscf_observable.py,M
eclipse/xacc,c60662652b46f30b791aeef0ac0728d27d125ce6,c60662652b46f30b791aeef0ac0728d27d125ce6^1,1918,Classical,python/py_observable.cpp,M
rigetti/pyquil,b6ef90d22065c0b9c87788477a04f8b38f56c2eb,b6ef90d22065c0b9c87788477a04f8b38f56c2eb^1,1928,Classical,pyquil/job_results.py,M
rigetti/pyquil,92cb256530f4793fee007b6c1e8c9db4a22a1a7f,92cb256530f4793fee007b6c1e8c9db4a22a1a7f^1,1936,Classical,pyquil/_parser/PyQuilListener.py,M
rigetti/pyquil,92cb256530f4793fee007b6c1e8c9db4a22a1a7f,92cb256530f4793fee007b6c1e8c9db4a22a1a7f^1,1936,Classical,pyquil/_parser/Quil.g4,M
rigetti/pyquil,92cb256530f4793fee007b6c1e8c9db4a22a1a7f,92cb256530f4793fee007b6c1e8c9db4a22a1a7f^1,1936,Classical,pyquil/_parser/gen2/QuilParser.py,M
rigetti/pyquil,92cb256530f4793fee007b6c1e8c9db4a22a1a7f,92cb256530f4793fee007b6c1e8c9db4a22a1a7f^1,1936,Classical,pyquil/_parser/gen3/QuilParser.py,M
rigetti/pyquil,92cb256530f4793fee007b6c1e8c9db4a22a1a7f,92cb256530f4793fee007b6c1e8c9db4a22a1a7f^1,1936,Classical,pyquil/parser.py,M
rigetti/pyquil,92cb256530f4793fee007b6c1e8c9db4a22a1a7f,92cb256530f4793fee007b6c1e8c9db4a22a1a7f^1,1936,Classical,setup.py,M
rigetti/pyquil,c147eb4f9417af72b5f396b2859506524ecf5bf4,c147eb4f9417af72b5f396b2859506524ecf5bf4^1,1959,Quantum,pyquil/noise.py,M
rigetti/pyquil,604bf264ef522f721aa2ab7ee36dd007e095f732,604bf264ef522f721aa2ab7ee36dd007e095f732^1,1988,Quantum,pyquil/paulis.py,M
rigetti/pyquil,adf04c9b1aa074c67bb34ea06d7f18ee06bbdfd7,adf04c9b1aa074c67bb34ea06d7f18ee06bbdfd7^1,1991,Classical,pyquil/operator_estimation.py,M
rigetti/pyquil,b9f050c6e33a036c10d6f984c3f0b0f29836d2e0,b9f050c6e33a036c10d6f984c3f0b0f29836d2e0^1,2004,Classical,CHANGELOG.md,M
rigetti/pyquil,b9f050c6e33a036c10d6f984c3f0b0f29836d2e0,b9f050c6e33a036c10d6f984c3f0b0f29836d2e0^1,2004,Classical,pyquil/gates.py,M
rigetti/pyquil,b9f050c6e33a036c10d6f984c3f0b0f29836d2e0,b9f050c6e33a036c10d6f984c3f0b0f29836d2e0^1,2004,Classical,pyquil/quilbase.py,M
rigetti/pyquil,58965c33b8314cda119ff36e46b705a03835d397,58965c33b8314cda119ff36e46b705a03835d397^1,2005,Quantum,CHANGELOG.md,M
rigetti/pyquil,58965c33b8314cda119ff36e46b705a03835d397,58965c33b8314cda119ff36e46b705a03835d397^1,2005,Quantum,pyquil/latex/_diagram.py,M
rigetti/pyquil,75a7c7428235e017ac6740e804cce64057bc3a95,75a7c7428235e017ac6740e804cce64057bc3a95^1,2007,Classical,CHANGELOG.md,M
rigetti/pyquil,75a7c7428235e017ac6740e804cce64057bc3a95,75a7c7428235e017ac6740e804cce64057bc3a95^1,2007,Classical,docs/source/migration2-qc.ipynb,M
rigetti/pyquil,75a7c7428235e017ac6740e804cce64057bc3a95,75a7c7428235e017ac6740e804cce64057bc3a95^1,2007,Classical,pyquil/api/_quantum_computer.py,M
rigetti/pyquil,279a29b432a6c12d013b26201fc53410fca4f48d,279a29b432a6c12d013b26201fc53410fca4f48d^1,2018,Classical,CHANGELOG.md,M
rigetti/pyquil,279a29b432a6c12d013b26201fc53410fca4f48d,279a29b432a6c12d013b26201fc53410fca4f48d^1,2018,Classical,pyquil/_parser/parser.py,M
dwavesystems/dwave-system,4050d488f3d6ffd0a828d531127a0231527d2b6c,4050d488f3d6ffd0a828d531127a0231527d2b6c^1,2032,Classical,dwave_micro_client_dimod/package_info.py,M
dwavesystems/dwave-system,4050d488f3d6ffd0a828d531127a0231527d2b6c,4050d488f3d6ffd0a828d531127a0231527d2b6c^1,2032,Classical,dwave_micro_client_dimod/response.py,M
dwavesystems/dwave-system,38629d04e0e33a3a2c69ff5c85938aed49356ce1,38629d04e0e33a3a2c69ff5c85938aed49356ce1^1,2033,Classical,dwave_virtual_graph/composites/virtual_graph.py,M
dwavesystems/dwave-system,e83f632479ec51e425f62305f58ecf284b557a7e,e83f632479ec51e425f62305f58ecf284b557a7e^1,2043,Quantum,dwave/system/samplers/dwave_sampler.py,M
dwavesystems/dwave-system,d0fd4c0163e984dfd2adae43f7bc7ee7f4edc829,d0fd4c0163e984dfd2adae43f7bc7ee7f4edc829^1,2056,Quantum,dwave/system/composites/embedding.py,M
dwavesystems/dwave-system,d0fd4c0163e984dfd2adae43f7bc7ee7f4edc829,d0fd4c0163e984dfd2adae43f7bc7ee7f4edc829^1,2056,Quantum,dwave/system/warnings.py,M
dwavesystems/dwave-system,91a5b5ccd746906b701fe22adca0bd5716f79a47,91a5b5ccd746906b701fe22adca0bd5716f79a47^1,2064,Classical,dwave/system/samplers/leap_hybrid_sampler.py,M
dwavesystems/dwave-system,ff44e1bbad1fce93a4685d65119e1b6d96cf23b2,ff44e1bbad1fce93a4685d65119e1b6d96cf23b2^1,2066,Classical,.circleci/config.yml,M
dwavesystems/dwave-system,ff44e1bbad1fce93a4685d65119e1b6d96cf23b2,ff44e1bbad1fce93a4685d65119e1b6d96cf23b2^1,2066,Classical,setup.py,M
dwavesystems/dwave-system,00fa6703c7e550314e5ea171ca4c10d15282079c,00fa6703c7e550314e5ea171ca4c10d15282079c^1,2067,Classical,docs/reference/samplers.rst,M
dwavesystems/dwave-system,00fa6703c7e550314e5ea171ca4c10d15282079c,00fa6703c7e550314e5ea171ca4c10d15282079c^1,2067,Classical,dwave/system/__init__.py,M
dwavesystems/dwave-system,00fa6703c7e550314e5ea171ca4c10d15282079c,00fa6703c7e550314e5ea171ca4c10d15282079c^1,2067,Classical,dwave/system/samplers/dwave_sampler.py,M
dwavesystems/dwave-system,00fa6703c7e550314e5ea171ca4c10d15282079c,00fa6703c7e550314e5ea171ca4c10d15282079c^1,2067,Classical,dwave/system/samplers/leap_hybrid_sampler.py,M
dwavesystems/dwave-system,00fa6703c7e550314e5ea171ca4c10d15282079c,00fa6703c7e550314e5ea171ca4c10d15282079c^1,2067,Classical,requirements.txt,M
microsoft/qsharp-runtime,c245ecbc908adfa830c19be4dec5c50f58a07837,c245ecbc908adfa830c19be4dec5c50f58a07837^1,2069,Classical,src/Simulation/Core/QArray.cs,M
microsoft/qsharp-runtime,c245ecbc908adfa830c19be4dec5c50f58a07837,c245ecbc908adfa830c19be4dec5c50f58a07837^1,2069,Classical,src/Simulation/Core/Range.cs,M
microsoft/qsharp-runtime,e1d4c07c299b31d3486647e0ce3748df97a0d786,e1d4c07c299b31d3486647e0ce3748df97a0d786^1,2070,Classical,src/Simulation/CsharpGeneration/SimulationCode.fs,M
microsoft/qsharp-runtime,eaafd1ba3e4e421655889bdf2f5d0daa18ae96f2,eaafd1ba3e4e421655889bdf2f5d0daa18ae96f2^1,2077,Classical,src/Simulation/CsharpGeneration/SimulationCode.fs,M
microsoft/qsharp-runtime,f4a4a6d959dc0e97bc8dc12fc67ddbe78423f5fe,f4a4a6d959dc0e97bc8dc12fc67ddbe78423f5fe^1,2082,Quantum,src/Simulation/Common/QubitManager.cs,M
microsoft/qsharp-runtime,4a5862ffae68159aa0918ec9ed7f955d30a1ade3,4a5862ffae68159aa0918ec9ed7f955d30a1ade3^1,2087,Classical,src/Simulation/CsharpGeneration/SimulationCode.fs,M
microsoft/qsharp-runtime,d7e1d9d3ec19f821c56493df4aa0aaf0476bcb3a,d7e1d9d3ec19f821c56493df4aa0aaf0476bcb3a^1,2089,Classical,src/Simulation/Simulators/QCTraceSimulator/InterfaceUtils.cs,M
microsoft/qsharp-runtime,d7e1d9d3ec19f821c56493df4aa0aaf0476bcb3a,d7e1d9d3ec19f821c56493df4aa0aaf0476bcb3a^1,2089,Classical,src/Simulation/Simulators/QCTraceSimulator/Utils.cs,M
microsoft/qsharp-runtime,5f8268e42a938dc9603b8f1cf640f33e7665dedf,5f8268e42a938dc9603b8f1cf640f33e7665dedf^1,2100,Classical,Simulation.sln,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Common/SimulatorBase.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/AbstractCallable.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Functions/Function.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Functions/FunctionPartial.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Generics/Adjoint.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Generics/Controlled.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Generics/GenericCallable.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Generics/GenericPartial.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Operations/Adjoint.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Operations/Controlled.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Operations/Operation.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Operations/OperationPartial.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Core/Udts/UdtFactory.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/CsharpGeneration/EntryPoint.fs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/CsharpGeneration/SimulationCode.fs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Bitwise/Bitwise.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Convert/Convert.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Core.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Math/Math.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Statements/Allocate.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Statements/Borrow.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Statements/Release.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/QsharpCore/Statements/Return.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.ClassicalControl.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Diagnostics.Dump.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Interface.CX.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Interface.Clifford.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Interface.ForceMeasure.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Interface.R.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Interface.RFrac.cs,M
microsoft/qsharp-runtime,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25,4a3eca470d79a0bb79e6beb270155f1d5bf3cc25^1,2101,Classical,src/Simulation/Simulators/QCTraceSimulator/QCTraceSimulator.Primitive.Assert.cs,M
